,Unnamed: 0,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
10,10,1236839,2,39807,10022966.0,,,,,2483.0,[],2895.0,kill,weapon,Vandal,0.14889633862777146,0.2259679844947083,0.07707164586693688,6344,79333
273,273,1236839,2,39807,10022966.0,,,,,2483.0,[],2895.0,kill,weapon,Vandal,0.14889633862777146,0.2259679844947083,0.07707164586693688,6344,79334
536,536,1236839,2,39807,10022966.0,,,,,2483.0,[],2895.0,kill,weapon,Vandal,0.14889633862777146,0.2259679844947083,0.07707164586693688,6344,79335
799,799,1236839,2,39807,10022966.0,,,,,2483.0,[],2895.0,kill,weapon,Vandal,0.14889633862777146,0.2259679844947083,0.07707164586693688,6344,79336
19,19,1236840,3,7680,10022974.0,10022976.0,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.20819638536153312,0.5091217451924979,0.30092535983096474,6344,79333
20,20,1236840,3,7912,10022976.0,,10022974.0,,,4746.0,[],2716.0,kill,weapon,Vandal,0.21909521072570287,0.30092535983096474,0.5200205705566676,6344,79333
21,21,1236840,3,15189,10022977.0,,,,,4746.0,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2272897467325531,0.5249094471577483,0.7521991938903014,6344,79333
282,282,1236840,3,7680,10022974.0,10022976.0,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.20819638536153312,0.5091217451924979,0.30092535983096474,6344,79334
283,283,1236840,3,7912,10022976.0,,10022974.0,,,4746.0,[],2716.0,kill,weapon,Vandal,0.21909521072570287,0.30092535983096474,0.5200205705566676,6344,79334
284,284,1236840,3,15189,10022977.0,,,,,4746.0,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2272897467325531,0.5249094471577483,0.7521991938903014,6344,79334
545,545,1236840,3,7680,10022974.0,10022976.0,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.20819638536153312,0.5091217451924979,0.30092535983096474,6344,79335
546,546,1236840,3,7912,10022976.0,,10022974.0,,,4746.0,[],2716.0,kill,weapon,Vandal,0.21909521072570287,0.30092535983096474,0.5200205705566676,6344,79335
547,547,1236840,3,15189,10022977.0,,,,,4746.0,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2272897467325531,0.5249094471577483,0.7521991938903014,6344,79335
808,808,1236840,3,7680,10022974.0,10022976.0,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.20819638536153312,0.5091217451924979,0.30092535983096474,6344,79336
809,809,1236840,3,7912,10022976.0,,10022974.0,,,4746.0,[],2716.0,kill,weapon,Vandal,0.21909521072570287,0.30092535983096474,0.5200205705566676,6344,79336
810,810,1236840,3,15189,10022977.0,,,,,4746.0,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2272897467325531,0.5249094471577483,0.7521991938903014,6344,79336
30,30,1236841,4,5873,10022987.0,,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.15827849865628935,0.22894332795347425,0.07066482929718483,6344,79333
31,31,1236841,4,5968,10022983.0,,,,,2895.0,"[{'assistId': 3650737, 'assistantId': 2294, 'damage': 115}]",398.0,kill,weapon,Sheriff,0.2547734427903747,0.07066482929718483,0.32543827208755954,6344,79333
32,32,1236841,4,26979,10022979.0,,,,,2841.0,[],6037.0,kill,weapon,Vandal,0.2499117652322629,0.3605429820570168,0.1106312168247539,6344,79333
33,33,1236841,4,31211,10022984.0,,,,,2895.0,"[{'assistId': 3650738, 'assistantId': 6037, 'damage': 70}]",2841.0,kill,weapon,Sheriff,0.3535217688767683,0.1106312168247539,0.4641529857015222,6344,79333
34,34,1236841,4,40842,10022980.0,,,,,2483.0,"[{'assistId': 3650735, 'assistantId': 398, 'damage': 74}]",4748.0,kill,weapon,Vandal,0.3760863567538315,0.4641529857015222,0.08806662894769071,6344,79333
35,35,1236841,4,46294,10022981.0,10022985.0,,,,2483.0,[],4746.0,kill,weapon,Vandal,0.06674196253769613,0.08806662894769071,0.02132466640999459,6344,79333
36,36,1236841,4,47954,10022985.0,,10022981.0,,,2895.0,[],2483.0,kill,weapon,Bulldog,0.08435837150882454,0.02132466640999459,0.10568303791881913,6344,79333
37,37,1236841,4,55265,10022986.0,,,,,2895.0,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211.0,kill,weapon,Vandal,0.32300701648801977,0.1054854567804458,0.4284924732684656,6344,79333
293,293,1236841,4,5873,10022987.0,,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.15827849865628935,0.22894332795347425,0.07066482929718483,6344,79334
294,294,1236841,4,5968,10022983.0,,,,,2895.0,"[{'assistId': 3650737, 'assistantId': 2294, 'damage': 115}]",398.0,kill,weapon,Sheriff,0.2547734427903747,0.07066482929718483,0.32543827208755954,6344,79334
295,295,1236841,4,26979,10022979.0,,,,,2841.0,[],6037.0,kill,weapon,Vandal,0.2499117652322629,0.3605429820570168,0.1106312168247539,6344,79334
296,296,1236841,4,31211,10022984.0,,,,,2895.0,"[{'assistId': 3650738, 'assistantId': 6037, 'damage': 70}]",2841.0,kill,weapon,Sheriff,0.3535217688767683,0.1106312168247539,0.4641529857015222,6344,79334
297,297,1236841,4,40842,10022980.0,,,,,2483.0,"[{'assistId': 3650735, 'assistantId': 398, 'damage': 74}]",4748.0,kill,weapon,Vandal,0.3760863567538315,0.4641529857015222,0.08806662894769071,6344,79334
298,298,1236841,4,46294,10022981.0,10022985.0,,,,2483.0,[],4746.0,kill,weapon,Vandal,0.06674196253769613,0.08806662894769071,0.02132466640999459,6344,79334
299,299,1236841,4,47954,10022985.0,,10022981.0,,,2895.0,[],2483.0,kill,weapon,Bulldog,0.08435837150882454,0.02132466640999459,0.10568303791881913,6344,79334
300,300,1236841,4,55265,10022986.0,,,,,2895.0,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211.0,kill,weapon,Vandal,0.32300701648801977,0.1054854567804458,0.4284924732684656,6344,79334
556,556,1236841,4,5873,10022987.0,,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.15827849865628935,0.22894332795347425,0.07066482929718483,6344,79335
557,557,1236841,4,5968,10022983.0,,,,,2895.0,"[{'assistId': 3650737, 'assistantId': 2294, 'damage': 115}]",398.0,kill,weapon,Sheriff,0.2547734427903747,0.07066482929718483,0.32543827208755954,6344,79335
558,558,1236841,4,26979,10022979.0,,,,,2841.0,[],6037.0,kill,weapon,Vandal,0.2499117652322629,0.3605429820570168,0.1106312168247539,6344,79335
559,559,1236841,4,31211,10022984.0,,,,,2895.0,"[{'assistId': 3650738, 'assistantId': 6037, 'damage': 70}]",2841.0,kill,weapon,Sheriff,0.3535217688767683,0.1106312168247539,0.4641529857015222,6344,79335
560,560,1236841,4,40842,10022980.0,,,,,2483.0,"[{'assistId': 3650735, 'assistantId': 398, 'damage': 74}]",4748.0,kill,weapon,Vandal,0.3760863567538315,0.4641529857015222,0.08806662894769071,6344,79335
561,561,1236841,4,46294,10022981.0,10022985.0,,,,2483.0,[],4746.0,kill,weapon,Vandal,0.06674196253769613,0.08806662894769071,0.02132466640999459,6344,79335
562,562,1236841,4,47954,10022985.0,,10022981.0,,,2895.0,[],2483.0,kill,weapon,Bulldog,0.08435837150882454,0.02132466640999459,0.10568303791881913,6344,79335
563,563,1236841,4,55265,10022986.0,,,,,2895.0,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211.0,kill,weapon,Vandal,0.32300701648801977,0.1054854567804458,0.4284924732684656,6344,79335
819,819,1236841,4,5873,10022987.0,,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.15827849865628935,0.22894332795347425,0.07066482929718483,6344,79336
820,820,1236841,4,5968,10022983.0,,,,,2895.0,"[{'assistId': 3650737, 'assistantId': 2294, 'damage': 115}]",398.0,kill,weapon,Sheriff,0.2547734427903747,0.07066482929718483,0.32543827208755954,6344,79336
821,821,1236841,4,26979,10022979.0,,,,,2841.0,[],6037.0,kill,weapon,Vandal,0.2499117652322629,0.3605429820570168,0.1106312168247539,6344,79336
822,822,1236841,4,31211,10022984.0,,,,,2895.0,"[{'assistId': 3650738, 'assistantId': 6037, 'damage': 70}]",2841.0,kill,weapon,Sheriff,0.3535217688767683,0.1106312168247539,0.4641529857015222,6344,79336
823,823,1236841,4,40842,10022980.0,,,,,2483.0,"[{'assistId': 3650735, 'assistantId': 398, 'damage': 74}]",4748.0,kill,weapon,Vandal,0.3760863567538315,0.4641529857015222,0.08806662894769071,6344,79336
824,824,1236841,4,46294,10022981.0,10022985.0,,,,2483.0,[],4746.0,kill,weapon,Vandal,0.06674196253769613,0.08806662894769071,0.02132466640999459,6344,79336
825,825,1236841,4,47954,10022985.0,,10022981.0,,,2895.0,[],2483.0,kill,weapon,Bulldog,0.08435837150882454,0.02132466640999459,0.10568303791881913,6344,79336
826,826,1236841,4,55265,10022986.0,,,,,2895.0,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211.0,kill,weapon,Vandal,0.32300701648801977,0.1054854567804458,0.4284924732684656,6344,79336
53,53,1236843,6,36781,10022996.0,,,,,2716.0,[],4746.0,kill,weapon,Operator,0.11223848560599288,0.3725305562943023,0.26029207068830945,6344,79333
54,54,1236843,6,49166,10022997.0,,,,,6037.0,[],2716.0,kill,weapon,Sheriff,0.20361330936359207,0.26029207068830945,0.4639053800519015,6344,79333
55,55,1236843,6,60178,10023000.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.22459226774300894,0.4609516620603934,0.6855439298034024,6344,79333
56,56,1236843,6,79357,10022998.0,,,,,6037.0,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.22614781676890194,0.6711448083284062,0.8972926250973081,6344,79333
57,57,1236843,6,89459,10022999.0,,,,,4748.0,[],2841.0,kill,weapon,Vandal,0.11138882393507732,0.8688660040544774,0.9802548279895548,6344,79333
316,316,1236843,6,36781,10022996.0,,,,,2716.0,[],4746.0,kill,weapon,Operator,0.11223848560599288,0.3725305562943023,0.26029207068830945,6344,79334
317,317,1236843,6,49166,10022997.0,,,,,6037.0,[],2716.0,kill,weapon,Sheriff,0.20361330936359207,0.26029207068830945,0.4639053800519015,6344,79334
318,318,1236843,6,60178,10023000.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.22459226774300894,0.4609516620603934,0.6855439298034024,6344,79334
319,319,1236843,6,79357,10022998.0,,,,,6037.0,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.22614781676890194,0.6711448083284062,0.8972926250973081,6344,79334
320,320,1236843,6,89459,10022999.0,,,,,4748.0,[],2841.0,kill,weapon,Vandal,0.11138882393507732,0.8688660040544774,0.9802548279895548,6344,79334
579,579,1236843,6,36781,10022996.0,,,,,2716.0,[],4746.0,kill,weapon,Operator,0.11223848560599288,0.3725305562943023,0.26029207068830945,6344,79335
580,580,1236843,6,49166,10022997.0,,,,,6037.0,[],2716.0,kill,weapon,Sheriff,0.20361330936359207,0.26029207068830945,0.4639053800519015,6344,79335
581,581,1236843,6,60178,10023000.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.22459226774300894,0.4609516620603934,0.6855439298034024,6344,79335
582,582,1236843,6,79357,10022998.0,,,,,6037.0,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.22614781676890194,0.6711448083284062,0.8972926250973081,6344,79335
583,583,1236843,6,89459,10022999.0,,,,,4748.0,[],2841.0,kill,weapon,Vandal,0.11138882393507732,0.8688660040544774,0.9802548279895548,6344,79335
842,842,1236843,6,36781,10022996.0,,,,,2716.0,[],4746.0,kill,weapon,Operator,0.11223848560599288,0.3725305562943023,0.26029207068830945,6344,79336
843,843,1236843,6,49166,10022997.0,,,,,6037.0,[],2716.0,kill,weapon,Sheriff,0.20361330936359207,0.26029207068830945,0.4639053800519015,6344,79336
844,844,1236843,6,60178,10023000.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.22459226774300894,0.4609516620603934,0.6855439298034024,6344,79336
845,845,1236843,6,79357,10022998.0,,,,,6037.0,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.22614781676890194,0.6711448083284062,0.8972926250973081,6344,79336
846,846,1236843,6,89459,10022999.0,,,,,4748.0,[],2841.0,kill,weapon,Vandal,0.11138882393507732,0.8688660040544774,0.9802548279895548,6344,79336
67,67,1236845,8,24512,10023009.0,,,,,3211.0,[],4748.0,kill,weapon,Vandal,0.17744907351059874,0.4596744754189202,0.28222540190832146,6344,79333
68,68,1236845,8,46198,10023008.0,,,,,2895.0,[],398.0,kill,weapon,Vandal,0.2331266264971523,0.28222540190832146,0.5153520284054738,6344,79333
69,69,1236845,8,47190,10023010.0,,,,,4746.0,"[{'assistId': 3650743, 'assistantId': 2294, 'damage': 0}]",2841.0,kill,weapon,Vandal,0.21982865839711974,0.5153520284054738,0.7351806868025935,6344,79333
330,330,1236845,8,24512,10023009.0,,,,,3211.0,[],4748.0,kill,weapon,Vandal,0.17744907351059874,0.4596744754189202,0.28222540190832146,6344,79334
331,331,1236845,8,46198,10023008.0,,,,,2895.0,[],398.0,kill,weapon,Vandal,0.2331266264971523,0.28222540190832146,0.5153520284054738,6344,79334
332,332,1236845,8,47190,10023010.0,,,,,4746.0,"[{'assistId': 3650743, 'assistantId': 2294, 'damage': 0}]",2841.0,kill,weapon,Vandal,0.21982865839711974,0.5153520284054738,0.7351806868025935,6344,79334
593,593,1236845,8,24512,10023009.0,,,,,3211.0,[],4748.0,kill,weapon,Vandal,0.17744907351059874,0.4596744754189202,0.28222540190832146,6344,79335
594,594,1236845,8,46198,10023008.0,,,,,2895.0,[],398.0,kill,weapon,Vandal,0.2331266264971523,0.28222540190832146,0.5153520284054738,6344,79335
595,595,1236845,8,47190,10023010.0,,,,,4746.0,"[{'assistId': 3650743, 'assistantId': 2294, 'damage': 0}]",2841.0,kill,weapon,Vandal,0.21982865839711974,0.5153520284054738,0.7351806868025935,6344,79335
856,856,1236845,8,24512,10023009.0,,,,,3211.0,[],4748.0,kill,weapon,Vandal,0.17744907351059874,0.4596744754189202,0.28222540190832146,6344,79336
857,857,1236845,8,46198,10023008.0,,,,,2895.0,[],398.0,kill,weapon,Vandal,0.2331266264971523,0.28222540190832146,0.5153520284054738,6344,79336
858,858,1236845,8,47190,10023010.0,,,,,4746.0,"[{'assistId': 3650743, 'assistantId': 2294, 'damage': 0}]",2841.0,kill,weapon,Vandal,0.21982865839711974,0.5153520284054738,0.7351806868025935,6344,79336
75,75,1236846,9,49399,10023018.0,10023020.0,,,,3211.0,[],6037.0,kill,weapon,Vandal,0.14853747315341598,0.5002781785779039,0.35174070542448804,6344,79333
76,76,1236846,9,51506,10023020.0,,10023018.0,,,2294.0,"[{'assistId': 3650746, 'assistantId': 2895, 'damage': 0}, {'assistId': 3650747, 'assistantId': 6037, 'damage': 28}]",3211.0,kill,weapon,Vandal,0.18614521985789265,0.3512637875938595,0.5374090074517521,6344,79333
77,77,1236846,9,67496,10023019.0,,,,,4746.0,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2287912376937857,0.5106713259395582,0.7394625636333442,6344,79333
78,78,1236846,9,69376,10023014.0,10023015.0,,,,2483.0,[],4748.0,kill,weapon,Phantom,0.2543482552420967,0.7394625636333442,0.4851143083912473,6344,79333
79,79,1236846,9,70790,10023015.0,,10023014.0,,,2895.0,[],2483.0,kill,weapon,Vandal,0.2565679548082105,0.4851143083912473,0.7416822631994577,6344,79333
338,338,1236846,9,49399,10023018.0,10023020.0,,,,3211.0,[],6037.0,kill,weapon,Vandal,0.14853747315341598,0.5002781785779039,0.35174070542448804,6344,79334
339,339,1236846,9,51506,10023020.0,,10023018.0,,,2294.0,"[{'assistId': 3650746, 'assistantId': 2895, 'damage': 0}, {'assistId': 3650747, 'assistantId': 6037, 'damage': 28}]",3211.0,kill,weapon,Vandal,0.18614521985789265,0.3512637875938595,0.5374090074517521,6344,79334
340,340,1236846,9,67496,10023019.0,,,,,4746.0,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2287912376937857,0.5106713259395582,0.7394625636333442,6344,79334
341,341,1236846,9,69376,10023014.0,10023015.0,,,,2483.0,[],4748.0,kill,weapon,Phantom,0.2543482552420967,0.7394625636333442,0.4851143083912473,6344,79334
342,342,1236846,9,70790,10023015.0,,10023014.0,,,2895.0,[],2483.0,kill,weapon,Vandal,0.2565679548082105,0.4851143083912473,0.7416822631994577,6344,79334
601,601,1236846,9,49399,10023018.0,10023020.0,,,,3211.0,[],6037.0,kill,weapon,Vandal,0.14853747315341598,0.5002781785779039,0.35174070542448804,6344,79335
602,602,1236846,9,51506,10023020.0,,10023018.0,,,2294.0,"[{'assistId': 3650746, 'assistantId': 2895, 'damage': 0}, {'assistId': 3650747, 'assistantId': 6037, 'damage': 28}]",3211.0,kill,weapon,Vandal,0.18614521985789265,0.3512637875938595,0.5374090074517521,6344,79335
603,603,1236846,9,67496,10023019.0,,,,,4746.0,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2287912376937857,0.5106713259395582,0.7394625636333442,6344,79335
604,604,1236846,9,69376,10023014.0,10023015.0,,,,2483.0,[],4748.0,kill,weapon,Phantom,0.2543482552420967,0.7394625636333442,0.4851143083912473,6344,79335
605,605,1236846,9,70790,10023015.0,,10023014.0,,,2895.0,[],2483.0,kill,weapon,Vandal,0.2565679548082105,0.4851143083912473,0.7416822631994577,6344,79335
864,864,1236846,9,49399,10023018.0,10023020.0,,,,3211.0,[],6037.0,kill,weapon,Vandal,0.14853747315341598,0.5002781785779039,0.35174070542448804,6344,79336
865,865,1236846,9,51506,10023020.0,,10023018.0,,,2294.0,"[{'assistId': 3650746, 'assistantId': 2895, 'damage': 0}, {'assistId': 3650747, 'assistantId': 6037, 'damage': 28}]",3211.0,kill,weapon,Vandal,0.18614521985789265,0.3512637875938595,0.5374090074517521,6344,79336
866,866,1236846,9,67496,10023019.0,,,,,4746.0,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398.0,kill,weapon,Vandal,0.2287912376937857,0.5106713259395582,0.7394625636333442,6344,79336
867,867,1236846,9,69376,10023014.0,10023015.0,,,,2483.0,[],4748.0,kill,weapon,Phantom,0.2543482552420967,0.7394625636333442,0.4851143083912473,6344,79336
868,868,1236846,9,70790,10023015.0,,10023014.0,,,2895.0,[],2483.0,kill,weapon,Vandal,0.2565679548082105,0.4851143083912473,0.7416822631994577,6344,79336
85,85,1236847,10,2520,10023025.0,,,,,4748.0,"[{'assistId': 3650749, 'assistantId': 2895, 'damage': 0}]",3211.0,kill,weapon,Operator,0.29188811980040263,0.6181259997135854,0.9100141195139879,6344,79333
86,86,1236847,10,8297,10023024.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.04872906840250102,0.9100141195139879,0.9587431879164889,6344,79333
87,87,1236847,10,18101,10023022.0,10023021.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.030337263536275864,0.9587431879164889,0.9890804514527648,6344,79333
88,88,1236847,10,18884,10023021.0,,10023022.0,,,2716.0,[],6037.0,kill,ability,Headhunter,0.034084903656668934,0.9890804514527648,0.9549955477960959,6344,79333
89,89,1236847,10,35441,10023023.0,,,,,2895.0,"[{'assistId': 3650748, 'assistantId': 4746, 'damage': 80}]",2483.0,kill,ability,Fragment,0.04089246289125792,0.9549955477960959,0.995888010687354,6344,79333
348,348,1236847,10,2520,10023025.0,,,,,4748.0,"[{'assistId': 3650749, 'assistantId': 2895, 'damage': 0}]",3211.0,kill,weapon,Operator,0.29188811980040263,0.6181259997135854,0.9100141195139879,6344,79334
349,349,1236847,10,8297,10023024.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.04872906840250102,0.9100141195139879,0.9587431879164889,6344,79334
350,350,1236847,10,18101,10023022.0,10023021.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.030337263536275864,0.9587431879164889,0.9890804514527648,6344,79334
351,351,1236847,10,18884,10023021.0,,10023022.0,,,2716.0,[],6037.0,kill,ability,Headhunter,0.034084903656668934,0.9890804514527648,0.9549955477960959,6344,79334
352,352,1236847,10,35441,10023023.0,,,,,2895.0,"[{'assistId': 3650748, 'assistantId': 4746, 'damage': 80}]",2483.0,kill,ability,Fragment,0.04089246289125792,0.9549955477960959,0.995888010687354,6344,79334
611,611,1236847,10,2520,10023025.0,,,,,4748.0,"[{'assistId': 3650749, 'assistantId': 2895, 'damage': 0}]",3211.0,kill,weapon,Operator,0.29188811980040263,0.6181259997135854,0.9100141195139879,6344,79335
612,612,1236847,10,8297,10023024.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.04872906840250102,0.9100141195139879,0.9587431879164889,6344,79335
613,613,1236847,10,18101,10023022.0,10023021.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.030337263536275864,0.9587431879164889,0.9890804514527648,6344,79335
614,614,1236847,10,18884,10023021.0,,10023022.0,,,2716.0,[],6037.0,kill,ability,Headhunter,0.034084903656668934,0.9890804514527648,0.9549955477960959,6344,79335
615,615,1236847,10,35441,10023023.0,,,,,2895.0,"[{'assistId': 3650748, 'assistantId': 4746, 'damage': 80}]",2483.0,kill,ability,Fragment,0.04089246289125792,0.9549955477960959,0.995888010687354,6344,79335
874,874,1236847,10,2520,10023025.0,,,,,4748.0,"[{'assistId': 3650749, 'assistantId': 2895, 'damage': 0}]",3211.0,kill,weapon,Operator,0.29188811980040263,0.6181259997135854,0.9100141195139879,6344,79336
875,875,1236847,10,8297,10023024.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.04872906840250102,0.9100141195139879,0.9587431879164889,6344,79336
876,876,1236847,10,18101,10023022.0,10023021.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.030337263536275864,0.9587431879164889,0.9890804514527648,6344,79336
877,877,1236847,10,18884,10023021.0,,10023022.0,,,2716.0,[],6037.0,kill,ability,Headhunter,0.034084903656668934,0.9890804514527648,0.9549955477960959,6344,79336
878,878,1236847,10,35441,10023023.0,,,,,2895.0,"[{'assistId': 3650748, 'assistantId': 4746, 'damage': 80}]",2483.0,kill,ability,Fragment,0.04089246289125792,0.9549955477960959,0.995888010687354,6344,79336
92,92,1236848,11,1643,10023029.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.19706332612095567,0.5397347524410147,0.7367980785619703,6344,79333
93,93,1236848,11,1643,10023030.0,,,,,4748.0,[],2841.0,kill,weapon,Operator,0.16512719223958686,0.7367980785619703,0.9019252708015572,6344,79333
94,94,1236848,11,15704,10023028.0,,,,,6037.0,[],2716.0,kill,weapon,Vandal,0.05874901603361692,0.9111599342997684,0.9699089503333852,6344,79333
95,95,1236848,11,19442,10023031.0,,,,,4748.0,[],398.0,kill,weapon,Operator,0.0269385759330959,0.9704913721461312,0.9974299480792272,6344,79333
96,96,1236848,11,29709,10023026.0,,,,,2483.0,[],6037.0,kill,weapon,Phantom,0.003163487341446891,0.9974299480792272,0.9942664607377802,6344,79333
355,355,1236848,11,1643,10023029.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.19706332612095567,0.5397347524410147,0.7367980785619703,6344,79334
356,356,1236848,11,1643,10023030.0,,,,,4748.0,[],2841.0,kill,weapon,Operator,0.16512719223958686,0.7367980785619703,0.9019252708015572,6344,79334
357,357,1236848,11,15704,10023028.0,,,,,6037.0,[],2716.0,kill,weapon,Vandal,0.05874901603361692,0.9111599342997684,0.9699089503333852,6344,79334
358,358,1236848,11,19442,10023031.0,,,,,4748.0,[],398.0,kill,weapon,Operator,0.0269385759330959,0.9704913721461312,0.9974299480792272,6344,79334
359,359,1236848,11,29709,10023026.0,,,,,2483.0,[],6037.0,kill,weapon,Phantom,0.003163487341446891,0.9974299480792272,0.9942664607377802,6344,79334
618,618,1236848,11,1643,10023029.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.19706332612095567,0.5397347524410147,0.7367980785619703,6344,79335
619,619,1236848,11,1643,10023030.0,,,,,4748.0,[],2841.0,kill,weapon,Operator,0.16512719223958686,0.7367980785619703,0.9019252708015572,6344,79335
620,620,1236848,11,15704,10023028.0,,,,,6037.0,[],2716.0,kill,weapon,Vandal,0.05874901603361692,0.9111599342997684,0.9699089503333852,6344,79335
621,621,1236848,11,19442,10023031.0,,,,,4748.0,[],398.0,kill,weapon,Operator,0.0269385759330959,0.9704913721461312,0.9974299480792272,6344,79335
622,622,1236848,11,29709,10023026.0,,,,,2483.0,[],6037.0,kill,weapon,Phantom,0.003163487341446891,0.9974299480792272,0.9942664607377802,6344,79335
881,881,1236848,11,1643,10023029.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.19706332612095567,0.5397347524410147,0.7367980785619703,6344,79336
882,882,1236848,11,1643,10023030.0,,,,,4748.0,[],2841.0,kill,weapon,Operator,0.16512719223958686,0.7367980785619703,0.9019252708015572,6344,79336
883,883,1236848,11,15704,10023028.0,,,,,6037.0,[],2716.0,kill,weapon,Vandal,0.05874901603361692,0.9111599342997684,0.9699089503333852,6344,79336
884,884,1236848,11,19442,10023031.0,,,,,4748.0,[],398.0,kill,weapon,Operator,0.0269385759330959,0.9704913721461312,0.9974299480792272,6344,79336
885,885,1236848,11,29709,10023026.0,,,,,2483.0,[],6037.0,kill,weapon,Phantom,0.003163487341446891,0.9974299480792272,0.9942664607377802,6344,79336
101,101,1236849,12,13997,10023033.0,,,,,2841.0,[],4748.0,kill,weapon,Vandal,0.11056771505940116,0.42941997365703377,0.3188522585976326,6344,79333
102,102,1236849,12,33547,10023034.0,,,,,2716.0,[],2895.0,kill,weapon,Operator,0.1470566753387642,0.3042255652471295,0.1571688899083653,6344,79333
103,103,1236849,12,40548,10023038.0,,,,,4746.0,[],3211.0,kill,weapon,Vandal,0.14252594232223315,0.1571688899083653,0.29969483223059845,6344,79333
104,104,1236849,12,51672,10023039.0,,,,,4746.0,[],2483.0,kill,weapon,Vandal,0.2145300582221315,0.2992559060468653,0.5137859642689968,6344,79333
105,105,1236849,12,61943,10023036.0,,,,,6037.0,[],2841.0,kill,weapon,Vandal,0.22177783782781932,0.5016417584323023,0.7234195962601216,6344,79333
106,106,1236849,12,62960,10023037.0,10023035.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.2313911277937241,0.7234195962601216,0.9548107240538456,6344,79333
107,107,1236849,12,65541,10023035.0,,10023037.0,,,2716.0,[],6037.0,kill,weapon,Operator,0.18022169592293924,0.9548107240538456,0.7745890281309065,6344,79333
364,364,1236849,12,13997,10023033.0,,,,,2841.0,[],4748.0,kill,weapon,Vandal,0.11056771505940116,0.42941997365703377,0.3188522585976326,6344,79334
365,365,1236849,12,33547,10023034.0,,,,,2716.0,[],2895.0,kill,weapon,Operator,0.1470566753387642,0.3042255652471295,0.1571688899083653,6344,79334
366,366,1236849,12,40548,10023038.0,,,,,4746.0,[],3211.0,kill,weapon,Vandal,0.14252594232223315,0.1571688899083653,0.29969483223059845,6344,79334
367,367,1236849,12,51672,10023039.0,,,,,4746.0,[],2483.0,kill,weapon,Vandal,0.2145300582221315,0.2992559060468653,0.5137859642689968,6344,79334
368,368,1236849,12,61943,10023036.0,,,,,6037.0,[],2841.0,kill,weapon,Vandal,0.22177783782781932,0.5016417584323023,0.7234195962601216,6344,79334
